TIPO;COD_SAP_MATERIAL;MATERIAL;NOME_COMERCIAL;SALDO;FABRICANTE;STATUS_PORTFOLIO;CHIP_COMPATIVEL;TECNOLOGIA;CD;PREVISAO_W1;PREVISAO_W2;PREVISAO_W3;PREVISAO_W4;PREVISAO_W5;VALORATE10X;VALORATE24X;SEGMENTO;TIPO_MATERIAL
;DGAP12262000;APPLE IPHONE 12 128GB NAC PT;;1;;;;;DFW1;;;;;;;;;
;DGAP12613000;APPLE IPHONE 12 256GB AZ;;0;;;;;DFW1;;;;;;;;;
;DGAP12662000;APPLE IPHONE 12 256GB NAC PT;;0;;;;;DFW1;;;;;;;;;
;DGAP12313000;APPLE IPHONE 12 MINI 128GB AZ;;0;;;;;DFW1;;;;;;;;;
;DGAP12363000;APPLE IPHONE 12 MINI 128GB PT;;0;;;;;DFW1;;;;;;;;;
;DGAP12413000;APPLE IPHONE 12 PRO 128GB AZ;;0;;;;;DFW1;;;;;;;;;
;DGAP12433000;APPLE IPHONE 12 PRO 128GB DR;;0;;;;;DFW1;;;;;;;;;
;DGAP12453000;APPLE IPHONE 12 PRO 128GB GF;;0;;;;;DFW1;;;;;;;;;
;DGAP12443000;APPLE IPHONE 12 PRO 128GB PR;;0;;;;;DFW1;;;;;;;;;
;DGAP12813000;APPLE IPHONE 12 PRO 256GB AZ;;0;;;;;DFW1;;;;;;;;;
;DGAP12813000;APPLE IPHONE 12 PRO 256GB AZ;;-2;;;;;SPW1;;;;;;;;;
;DGAP12833000;APPLE IPHONE 12 PRO 256GB DR;;0;;;;;DFW1;;;;;;;;;
;DGAP12833000;APPLE IPHONE 12 PRO 256GB DR;;-2;;;;;SPW1;;;;;;;;;
;DGAP12853000;APPLE IPHONE 12 PRO 256GB GF;;-2;;;;;SPW1;;;;;;;;;
;DGAP12843000;APPLE IPHONE 12 PRO 256GB PR;;0;;;;;DFW1;;;;;;;;;
;DGAP12843000;APPLE IPHONE 12 PRO 256GB PR;;-2;;;;;SPW1;;;;;;;;;
;DGAP13233000;APPLE IPHONE 12 PRO 512GB DR;;0;;;;;DFW1;;;;;;;;;
;DGAP13233000;APPLE IPHONE 12 PRO 512GB DR;;-3;;;;;SPW1;;;;;;;;;
;DGAP13253000;APPLE IPHONE 12 PRO 512GB GF;;0;;;;;DFW1;;;;;;;;;
;DGAP13253000;APPLE IPHONE 12 PRO 512GB GF;;-1;;;;;SPW1;;;;;;;;;
;DGAP13243000;APPLE IPHONE 12 PRO 512GB PR;;-1;;;;;DFW1;;;;;;;;;
;DGAP13243000;APPLE IPHONE 12 PRO 512GB PR;;-2;;;;;SPW1;;;;;;;;;
;DGAP12553000;APPLE IPHONE 12 PRO MAX 128GB GF;;0;;;;;DFW1;;;;;;;;;
;DGAP12913000;APPLE IPHONE 12 PRO MAX 256GB AZ;;0;;;;;DFW1;;;;;;;;;
;DGAP12913000;APPLE IPHONE 12 PRO MAX 256GB AZ;;-1;;;;;SPW1;;;;;;;;;
;DGAP12933000;APPLE IPHONE 12 PRO MAX 256GB DR;;0;;;;;DFW1;;;;;;;;;
;DGAP12953000;APPLE IPHONE 12 PRO MAX 256GB GF;;0;;;;;DFW1;;;;;;;;;
;DGAP13313000;APPLE IPHONE 12 PRO MAX 512GB AZ;;0;;;;;DFW1;;;;;;;;;
;DGAP13313000;APPLE IPHONE 12 PRO MAX 512GB AZ;;-1;;;;;SPW1;;;;;;;;;
;DGAP13333000;APPLE IPHONE 12 PRO MAX 512GB DR;;0;;;;;DFW1;;;;;;;;;
;DGAP13353000;APPLE IPHONE 12 PRO MAX 512GB GF;;0;;;;;DFW1;;;;;;;;;
;DGAP13353000;APPLE IPHONE 12 PRO MAX 512GB GF;;-2;;;;;SPW1;;;;;;;;;
;DGAP13343000;APPLE IPHONE 12 PRO MAX 512GB PR;;0;;;;;DFW1;;;;;;;;;
;DGAP13343000;APPLE IPHONE 12 PRO MAX 512GB PR;;-3;;;;;SPW1;;;;;;;;;
;DGAP14716000;APPLE IPHONE 13 128GB  AZ DEMO;;1;;;;;SPW1;;;;;;;;;
;DGAP14762000;APPLE IPHONE 13 128GB PT N;;1;;;;;SPW1;;;;;;;;;
;DGAP14812000;APPLE IPHONE 13 256GB AZ N;;2;;;;;DFW1;;;;;;;;;
;DGAP148G2000;APPLE IPHONE 13 256GB VD N;;1;;;;;DFW1;;;;;;;;;
;DGAP14913000;APPLE IPHONE 13 512GB AZ;;0;;;;;SPW1;;;;;;;;;
;DGAP14912000;APPLE IPHONE 13 512GB AZ N;;0;;;;;DFW1;;;;;;;;;
;DGAP14912000;APPLE IPHONE 13 512GB AZ N;;0;;;;;SPW1;;;;;;;;;
;DGAP14923000;APPLE IPHONE 13 512GB BR;;0;;;;;SPW1;;;;;;;;;
;DGAP14963000;APPLE IPHONE 13 512GB PT;;0;;;;;SPW1;;;;;;;;;
;DGAP14962000;APPLE IPHONE 13 512GB PT N;;0;;;;;DFW1;;;;;;;;;
;DGAP149P3000;APPLE IPHONE 13 512GB RS;;0;;;;;DFW1;;;;;;;;;
;DGAP149G3000;APPLE IPHONE 13 512GB VD;;0;;;;;DFW1;;;;;;;;;
;DGAP149G3000;APPLE IPHONE 13 512GB VD;;0;;;;;SPW1;;;;;;;;;
;DGAP14903000;APPLE IPHONE 13 512GB VM;;0;;;;;SPW1;;;;;;;;;
;DGAP14413000;APPLE IPHONE 13 MINI 128GB AZ;;0;;;;;DFW1;;;;;;;;;
;DGAP14463000;APPLE IPHONE 13 MINI 128GB PT;;0;;;;;DFW1;;;;;;;;;
;DGAP14403000;APPLE IPHONE 13 MINI 128GB VM;;0;;;;;SPW1;;;;;;;;;
;DGAP14563000;APPLE IPHONE 13 MINI 256GB PT;;0;;;;;DFW1;;;;;;;;;
;DGAP15353000;APPLE IPHONE 13 PRO 128GB GF;;1;;;;;SPW1;;;;;;;;;
;DGAP153G3000;APPLE IPHONE 13 PRO 128GB VD;;1;;;;;DFW1;;;;;;;;;
;DGAP15413000;APPLE IPHONE 13 PRO 256GB AZ;;2;;;;;SPW1;;;;;;;;;
;DGAP15453000;APPLE IPHONE 13 PRO 256GB GF;;1;;;;;SPW1;;;;;;;;;
;DGAP15513000;APPLE IPHONE 13 PRO 512GB AZ;;1;;;;;DFW1;;;;;;;;;
;DGAP15513000;APPLE IPHONE 13 PRO 512GB AZ;;2;;;;;SPW1;;;;;;;;;
;DGAP15553000;APPLE IPHONE 13 PRO 512GB GF;;1;;;;;DFW1;;;;;;;;;
;DGAP15553000;APPLE IPHONE 13 PRO 512GB GF;;1;;;;;SPW1;;;;;;;;;
;DGAP15713000;APPLE IPHONE 13 PRO MAX 1TB AZ;;1;;;;;SPW1;;;;;;;;;
;DGAP15753000;APPLE IPHONE 13 PRO MAX 1TB GF;;1;;;;;DFW1;;;;;;;;;
;DGAP157G3000;APPLE IPHONE 13 PRO MAX 1TB VD;;1;;;;;DFW1;;;;;;;;;
;DGAP15113000;APPLE IPHONE 13 PRO MAX 256GB AZ;;1;;;;;SPW1;;;;;;;;;
;DGAP15153000;APPLE IPHONE 13 PRO MAX 256GB  GF;;2;;;;;DFW1;;;;;;;;;
;DGAP15153000;APPLE IPHONE 13 PRO MAX 256GB  GF;;1;;;;;SPW1;;;;;;;;;
;DGAP151G3000;APPLE IPHONE 13 PRO MAX 256GB VD;;1;;;;;DFW1;;;;;;;;;
;DGAP15253000;APPLE IPHONE 13 PRO MAX 512GB  GF;;1;;;;;SPW1;;;;;;;;;
;DGAP17513000;APPLE IPHONE 14 128GB AZ;;1;;;;;SPW1;;;;;;;;;
;DGAP17522000;APPLE IPHONE 14 128GB N BR;;1;;;;;DFW1;;;;;;;;;
;DGAP17522000;APPLE IPHONE 14 128GB N BR;;1;;;;;SPW1;;;;;;;;;
;DGAP17562000;APPLE IPHONE 14 128GB PT N;;1;;;;;DFW1;;;;;;;;;
;DGAP17562000;APPLE IPHONE 14 128GB PT N;;1;;;;;SPW1;;;;;;;;;
;DGAP17503000;APPLE IPHONE 14 128GB VM;;1;;;;;SPW1;;;;;;;;;
;DGAP17612000;APPLE IPHONE 14 256GB N AZ;;2;;;;;SPW1;;;;;;;;;
;DGAP17622000;APPLE IPHONE 14 256GB N BR;;3;;;;;DFW1;;;;;;;;;
;DGAP17622000;APPLE IPHONE 14 256GB N BR;;6;;;;;SPW1;;;;;;;;;
;DGAP17662000;APPLE IPHONE 14 256GB N PT;;1;;;;;DFW1;;;;;;;;;
;DGAP17662000;APPLE IPHONE 14 256GB N PT;;0;;;;;SPW1;;;;;;;;;
;DGAP17603000;APPLE IPHONE 14 256GB VM;;1;;;;;SPW1;;;;;;;;;
;DGAP17723000;APPLE IPHONE 14 512GB BR;;1;;;;;DFW1;;;;;;;;;
;DGAP177R3000;APPLE IPHONE 14 512GB RX;;1;;;;;DFW1;;;;;;;;;
;DGAP177R3000;APPLE IPHONE 14 512GB RX;;1;;;;;SPW1;;;;;;;;;
;DGAP17703000;APPLE IPHONE 14 512GB VM;;1;;;;;DFW1;;;;;;;;;
;DGAP17813000;APPLE IPHONE 14 PLUS 128GB AZ;;1;;;;;DFW1;;;;;;;;;
;DGAP17823000;APPLE IPHONE 14 PLUS 128GB BR;;1;;;;;DFW1;;;;;;;;;
;DGAP17863000;APPLE IPHONE 14 PLUS 128GB PT;;1;;;;;DFW1;;;;;;;;;
;DGAP18133000;APPLE IPHONE 14 PRO 128GB DR;;1;;;;;DFW1;;;;;;;;;
;DGAP18163000;APPLE IPHONE 14 PRO 128GB PT;;2;;;;;DFW1;;;;;;;;;
;DGAP181R3000;APPLE IPHONE 14 PRO 128GB RX;;1;;;;;DFW1;;;;;;;;;
;DGAP18263000;APPLE IPHONE 14 PRO 256GB PT;;1;;;;;SPW1;;;;;;;;;
;DGAP18363000;APPLE IPHONE 14 PRO 512GB PT;;1;;;;;DFW1;;;;;;;;;
;DGAP18833000;APPLE IPHONE 14 PRO MAX 1TB DR;;1;;;;;SPW1;;;;;;;;;
;DGAP18843000;APPLE IPHONE 14 PRO MAX 1TB PR;;1;;;;;SPW1;;;;;;;;;
;DGAP18863000;APPLE IPHONE 14 PRO MAX 1TB PT;;1;;;;;DFW1;;;;;;;;;
;DGAP18633000;APPLE IPHONE 14 PRO MAX 256GB DR;;1;;;;;DFW1;;;;;;;;;
;DGAP18643000;APPLE IPHONE 14 PRO MAX 256GB PR;;1;;;;;DFW1;;;;;;;;;
;DGAP18663000;APPLE IPHONE 14 PRO MAX 256GB PT;;1;;;;;DFW1;;;;;;;;;
;DGAP186R3000;APPLE IPHONE 14 PRO MAX 256GB RX;;1;;;;;DFW1;;;;;;;;;
;DGAP186R3000;APPLE IPHONE 14 PRO MAX 256GB RX;;1;;;;;SPW1;;;;;;;;;
;DGAP18733000;APPLE IPHONE 14 PRO MAX 512GB DR;;1;;;;;DFW1;;;;;;;;;
;DGAP18733000;APPLE IPHONE 14 PRO MAX 512GB DR;;1;;;;;SPW1;;;;;;;;;
;DGAP18743000;APPLE IPHONE 14 PRO MAX 512GB PR;;1;;;;;SPW1;;;;;;;;;
;DGAP18763000;APPLE IPHONE 14 PRO MAX 512GB PT;;1;;;;;DFW1;;;;;;;;;
;DGAP18763000;APPLE IPHONE 14 PRO MAX 512GB PT;;1;;;;;SPW1;;;;;;;;;
;DGAP202Y3000;APPLE IPHONE 15 128GB AM;;1;;;;;DFW1;;;;;;;;;
;DGAP20216000;APPLE IPHONE 15 128GB AZ DEMO;;14;;;;;SPW1;;;;;;;;;
;DGAP202G3000;APPLE IPHONE 15 128GB VD;;1;;;;;DFW1;;;;;;;;;
;DGAP204P3000;APPLE IPHONE 15 512GB RS;;1;;;;;DFW1;;;;;;;;;
;DGAP204P3000;APPLE IPHONE 15 512GB RS;;1;;;;;SPW1;;;;;;;;;
;DGAP204G3000;APPLE IPHONE 15 512GB VD;;1;;;;;SPW1;;;;;;;;;
;DGAP20513000;APPLE IPHONE 15 PLUS 128GB AZ;;2;;;;;DFW1;;;;;;;;;
;DGAP20563000;APPLE IPHONE 15 PLUS 128GB PT;;1;;;;;DFW1;;;;;;;;;
;DGAP205P3000;APPLE IPHONE 15 PLUS 128GB RS;;2;;;;;DFW1;;;;;;;;;
;DGAP20613000;APPLE IPHONE 15 PLUS 256GB AZ;;1;;;;;DFW1;;;;;;;;;
;DGAP207P3000;APPLE IPHONE 15 PLUS 512GB RS;;1;;;;;DFW1;;;;;;;;;
;DGAP207P3000;APPLE IPHONE 15 PLUS 512GB RS;;1;;;;;SPW1;;;;;;;;;
;DGAP20813000;APPLE IPHONE 15 PRO 128GB AZ;;1;;;;;DFW1;;;;;;;;;
;DGAP20823000;APPLE IPHONE 15 PRO 128GB BR;;1;;;;;DFW1;;;;;;;;;
;DGAP20863000;APPLE IPHONE 15 PRO 128GB PT;;1;;;;;DFW1;;;;;;;;;
;DGAP20863000;APPLE IPHONE 15 PRO 128GB PT;;1;;;;;SPW1;;;;;;;;;
;DGAP20913000;APPLE IPHONE 15 PRO 256GB AZ;;2;;;;;SPW1;;;;;;;;;
;DGAP20963000;APPLE IPHONE 15 PRO 256GB PT;;1;;;;;DFW1;;;;;;;;;
;DGAP21013000;APPLE IPHONE 15 PRO 512GB AZ;;2;;;;;SPW1;;;;;;;;;
;DGAP21023000;APPLE IPHONE 15 PRO 512GB BR;;1;;;;;SPW1;;;;;;;;;
;DGAP21063000;APPLE IPHONE 15 PRO 512GB PT;;2;;;;;SPW1;;;;;;;;;
;DGAP21413000;APPLE IPHONE 15 PRO MAX 1TB AZ;;1;;;;;DFW1;;;;;;;;;
;DGAP21413000;APPLE IPHONE 15 PRO MAX 1TB AZ;;2;;;;;SPW1;;;;;;;;;
;DGAP21423000;APPLE IPHONE 15 PRO MAX 1TB BR;;1;;;;;DFW1;;;;;;;;;
;DGAP21463000;APPLE IPHONE 15 PRO MAX 1TB PT;;1;;;;;DFW1;;;;;;;;;
;DGAP21463000;APPLE IPHONE 15 PRO MAX 1TB PT;;1;;;;;SPW1;;;;;;;;;
;DGAP21473000;APPLE IPHONE 15 PRO MAX 1TB TN;;2;;;;;SPW1;;;;;;;;;
;DGAP21273000;APPLE IPHONE 15 PRO MAX 256GB TN;;0;;;;;DFW1;;;;;;;;;
;DGAP21313000;APPLE IPHONE 15 PRO MAX 512GB AZ;;2;;;;;DFW1;;;;;;;;;
;DGAP21313000;APPLE IPHONE 15 PRO MAX 512GB AZ;;1;;;;;SPW1;;;;;;;;;
;DGAP21363000;APPLE IPHONE 15 PRO MAX 512GB PT;;1;;;;;DFW1;;;;;;;;;
;DGAP21363000;APPLE IPHONE 15 PRO MAX 512GB PT;;1;;;;;SPW1;;;;;;;;;
;DGAP21373000;APPLE IPHONE 15 PRO MAX 512GB TN;;1;;;;;SPW1;;;;;;;;;
;DGAP22822000;APPLE IPHONE 16 512GB N BR;;0;;;;;SPW1;;;;;;;;;
;DGAP22862000;APPLE IPHONE 16 512GB N PT;;2;;;;;DFW1;;;;;;;;;
;DGAP22913000;APPLE IPHONE 16 PLUS 128GB AZ;;1;;;;;DFW1;;;;;;;;;
;DGAP229P3000;APPLE IPHONE 16 PLUS 128GB RS;;1;;;;;SPW1;;;;;;;;;
;DGAP229G3000;APPLE IPHONE 16 PLUS 128GB VD;;1;;;;;SPW1;;;;;;;;;
;DGAP23113000;APPLE IPHONE 16 PLUS 512GB AZ;;1;;;;;SPW1;;;;;;;;;
;DGAP23123000;APPLE IPHONE 16 PLUS 512GB BR;;1;;;;;SPW1;;;;;;;;;
;DGAP23163000;APPLE IPHONE 16 PLUS 512GB PT;;1;;;;;SPW1;;;;;;;;;
;DGAP231G3000;APPLE IPHONE 16 PLUS 512GB VD;;1;;;;;SPW1;;;;;;;;;
;DGAP23263000;APPLE IPHONE 16 PRO 128GB PT;;0;;;;;DFW1;;;;;;;;;
;DGAP23273000;APPLE IPHONE 16 PRO 128GB TN;;1;;;;;SPW1;;;;;;;;;
;DGAP23563000;APPLE IPHONE 16 PRO 1TB PT;;1;;;;;SPW1;;;;;;;;;
;DGAP23373000;APPLE IPHONE 16 PRO 256GB TN;;1;;;;;SPW1;;;;;;;;;
;DGAP23863000;APPLE IPHONE 16 PRO MAX 1TB PT;;0;;;;;DFW1;;;;;;;;;
;DGAP23863000;APPLE IPHONE 16 PRO MAX 1TB PT;;0;;;;;SPW1;;;;;;;;;
;DGAP23683000;APPLE IPHONE 16 PRO MAX 256GB BZ;;1;;;;;SPW1;;;;;;;;;
;DGAP23663000; APPLE IPHONE 16 PRO MAX 256GB PT;;2;;;;;DFW1;;;;;;;;;
;DGAP23663000; APPLE IPHONE 16 PRO MAX 256GB PT;;1;;;;;SPW1;;;;;;;;;
;DGAP23673000;APPLE IPHONE 16 PRO MAX 256GB TN;;1;;;;;DFW1;;;;;;;;;
;DGAP23763000;APPLE IPHONE 16 PRO MAX 512GB PT;;1;;;;;DFW1;;;;;;;;;
;DGAP23763000;APPLE IPHONE 16 PRO MAX 512GB PT;;23;;;;;SPW1;;;;;;;;;
;DGAP29423000;APPLE IPHONE 17E 512GB BR;;9;;;;;SPW1;;;;;;;;;
;DGAP29463000;APPLE IPHONE 17E 512GB PT;;8;;;;;SPW1;;;;;;;;;
;DGAP294P3000;APPLE IPHONE 17E 512GB RS;;8;;;;;SPW1;;;;;;;;;
;DGAP01862000;APPLE IPHONE 4S 8GB PRETO  PPB/PI643/10;;0;;;;;DFW1;;;;;;;;;
;DGAP04942007;APPLE IPHONE 6S 32GB PRATA  PPB/PI643/10;;0;;;;;DFW1;;;;;;;;;
;DGAP042P3000;APPLE IPHONE 6S 64GB ROSA BASICO;;0;;;;;DFW1;;;;;;;;;
;DGAP06733000;APPLE IPHONE 8 64GB DOURADO BASICO;;-4;;;;;SPW1;;;;;;;;;
;DGAP06732007;APPLE IPHONE 8 64GB DRDO PPB/PI643/10;;0;;;;;DFW1;;;;;;;;;
;DGAP06743000;APPLE IPHONE 8 64GB PRATA BASICO;;-1;;;;;SPW1;;;;;;;;;
;DGAP047C3000;APPLE IPHONE SE 16GB CINZA BASICO;;0;;;;;DFW1;;;;;;;;;
;DGAP16723000;APPLE IPHONE SE 3TH 128GB BR;;0;;;;;DFW1;;;;;;;;;
;DGAP16763000;APPLE IPHONE SE 3TH 128GB PT;;2;;;;;DFW1;;;;;;;;;
;DGAP16763000;APPLE IPHONE SE 3TH 128GB PT;;3;;;;;SPW1;;;;;;;;;
;DGAP16703000;APPLE IPHONE SE 3TH 128GB VM;;0;;;;;DFW1;;;;;;;;;
;DGAP16963000;APPLE IPHONE SE 3TH 64GB  PT;;1;;;;;DFW1;;;;;;;;;
;DGAP16963000;APPLE IPHONE SE 3TH 64GB  PT;;2;;;;;SPW1;;;;;;;;;
;DGAP13962007;APPLE IPHONE SE 64GB  PT;;1;;;;;SPW1;;;;;;;;;
;DGAP13962000;APPLE IPHONE SE 64GB PT  NAC;;-1;;;;;DFW1;;;;;;;;;
;DGAP08333000;APPLE IPHONE XS MAX 64GB DRDO;;0;;;;;DFW1;;;;;;;;;
;22020078;APPLE LACO PARA AIR TAG AM;;0;;;;;DFW1;;;;;;;;;
;22020078;APPLE LACO PARA AIR TAG AM;;30;;;;;SPW1;;;;;;;;;
;22024785;"APPLE MACBOOK 13""PRO M1 8GB 512GB SSD CZ";;1;;;;;SPW1;;;;;;;;;
;22023565;APPLE MAGIC KEYBOARD IPAD AIR 11 POL BR;;5;;;;;SPW1;;;;;;;;;
;22023281;APPLE MAGIC KEYBOARD IPAD PRO 11 POL PT;;28;;;;;DFW1;;;;;;;;;
;22023281;APPLE MAGIC KEYBOARD IPAD PRO 11 POL PT;;3;;;;;SPW1;;;;;;;;;
;22024144;APPLE MAGIC KEYBOARD IPAD PRO 13 POL PT;;10;;;;;DFW1;;;;;;;;;
;22024144;APPLE MAGIC KEYBOARD IPAD PRO 13 POL PT;;6;;;;;SPW1;;;;;;;;;
;22020605;APPLE MAGIC KEYBOARD PT;;1;;;;;SPW1;;;;;;;;;
;22022639;APPLE PENCIL PRO BR;;14;;;;;DFW1;;;;;;;;;
;22022639;APPLE PENCIL PRO BR;;7;;;;;SPW1;;;;;;;;;
;22023235;APPLE PENCIL USB-C BR;;1;;;;;SPW1;;;;;;;;;
;22024311;APPLE POWERBANK MGSAFE IPHONE AIR BR;;10;;;;;DFW1;;;;;;;;;
;22024311;APPLE POWERBANK MGSAFE IPHONE AIR BR;;5;;;;;SPW1;;;;;;;;;
;22018386;APPLE TV 4K 64GB PRETO;;0;;;;;DFW1;;;;;;;;;
;22020079;APPLE TV 4K 64GB PT;;-2;;;;;DFW1;;;;;;;;;
;DGAP104C3000;APPLE WATCH S5 PULSEIRA SPORT 44MM CINZA;;0;;;;;DFW1;;;;;;;;;
;22019836;APPLE WATCH S6 GPS 44MM AZ SPORT AZ;;0;;;;;DFW1;;;;;;;;;
;22023053;APPLE WATCH SE 2ND GPS 44MM PT;;2;;;;;SPW1;;;;;;;;;
;22024316;APPLE WATCH SE 3 GPS 44MM PT;;1;;;;;DFW1;;;;;;;;;
;22024316;APPLE WATCH SE 3 GPS 44MM PT;;1;;;;;SPW1;;;;;;;;;
;22020548;APPLE WATCH SERIE 3 GPS 42mm CZ;;0;;;;;DFW1;;;;;;;;;
;22020849;APPLE WATCH SERIE 8 GPS 41MM PR;;1;;;;;DFW1;;;;;;;;;
;22020852;APPLE WATCH SERIE 8 GPS 45MM PT;;2;;;;;DFW1;;;;;;;;;
;DGAP24063000;APPLE WATCH SERIES10 GPS+CEL 42MM P/M PT;;1;;;;;SPW1;;;;;;;;;
;DGAP24863000;APPLE WATCH SERIES10 GPS+CEL 46MM M/G PT;;2;;;;;DFW1;;;;;;;;;
;DGAP24863000;APPLE WATCH SERIES10 GPS+CEL 46MM M/G PT;;8;;;;;SPW1;;;;;;;;;
;22024317;APPLE WATCH SERIES11 GPS 42MM PT;;27;;;;;DFW1;;;;;;;;;
;22024317;APPLE WATCH SERIES11 GPS 42MM PT;;23;;;;;SPW1;;;;;;;;;
;22024319;APPLE WATCH SERIES11 GPS 46MM PT;;47;;;;;DFW1;;;;;;;;;
;22024319;APPLE WATCH SERIES11 GPS 46MM PT;;33;;;;;SPW1;;;;;;;;;
;DGAP28963000;APPLE WATCH ULTRA 2 GPS+CEL G 49MM PT;;1;;;;;SPW1;;;;;;;;;
;DGAP289G3000;APPLE WATCH ULTRA 2 GPS+CEL G 49MM VD;;8;;;;;DFW1;;;;;;;;;
;DGAP289G3000;APPLE WATCH ULTRA 2 GPS+CEL G 49MM VD;;6;;;;;SPW1;;;;;;;;;
;DGAP22163000;APPLE WATCH ULTRA 2 GPS+CELLULAR 49MM PT;;1;;;;;SPW1;;;;;;;;;
;DGAP28763000;APPLE WATCH ULTRA 2 GPS+CEL M 49MM PT;;2;;;;;SPW1;;;;;;;;;
;DGAP28773000;APPLE WATCH ULTRA 2 GPS+CEL M 49MM TN;;9;;;;;DFW1;;;;;;;;;
;DGAP28773000;APPLE WATCH ULTRA 2 GPS+CEL M 49MM TN;;1;;;;;SPW1;;;;;;;;;
;DGAP287G3000;APPLE WATCH ULTRA 2 GPS+CEL M 49MM VD;;9;;;;;DFW1;;;;;;;;;
;DGAP287G3000;APPLE WATCH ULTRA 2 GPS+CEL M 49MM VD;;7;;;;;SPW1;;;;;;;;;
;DGAP28863000;APPLE WATCH ULTRA 2 GPS+CEL M/G 49MM PT;;2;;;;;DFW1;;;;;;;;;
;DGAP285M3000;APPLE WATCH ULTRA 2 GPS+CEL P 49MM MR;;1;;;;;DFW1;;;;;;;;;
;DGAP28563000;APPLE WATCH ULTRA 2 GPS+CEL P 49MM PT;;5;;;;;DFW1;;;;;;;;;
;DGAP28563000;APPLE WATCH ULTRA 2 GPS+CEL P 49MM PT;;2;;;;;SPW1;;;;;;;;;
;DGAP28573000;APPLE WATCH ULTRA 2 GPS+CEL P 49MM TN;;5;;;;;DFW1;;;;;;;;;
;DGAP285G3000;APPLE WATCH ULTRA 2 GPS+CEL P 49MM VD;;5;;;;;DFW1;;;;;;;;;
;DGAP285G3000;APPLE WATCH ULTRA 2 GPS+CEL P 49MM VD;;3;;;;;SPW1;;;;;;;;;
;DGAP28663000;APPLE WATCH ULTRA 2 GPS+CEL P/M 49MM PT;;9;;;;;DFW1;;;;;;;;;
;DGAP28663000;APPLE WATCH ULTRA 2 GPS+CEL P/M 49MM PT;;5;;;;;SPW1;;;;;;;;;
;DGAP28163000;APPLE WATCH ULTRA 3 GPS+CEL 49MM PT;;18;;;;;DFW1;;;;;;;;;
;DGAP28163000;APPLE WATCH ULTRA 3 GPS+CEL 49MM PT;;9;;;;;SPW1;;;;;;;;;
;22019265;ARAQUARELA JOGO DA MEMÓRIA;;0;;;;;DFW1;;;;;;;;;
;22019265;ARAQUARELA JOGO DA MEMÓRIA;;0;;;;;SPW1;;;;;;;;;
;22023916;ASKEY SWITCH PRIMARIO MASTER 4PTS FTTR;;209;;;;;SPW1;;;;;;;;;
;22023915;ASKEY SWITCH REMOTO RTF8232 FTTR;;249;;;;;SPW1;;;;;;;;;
;TGAS00362000;ASUS ZB634KL SMARTPHONE PRETO;;0;;;;;DFW1;;;;;;;;;
;RGWN00462000;BLACKBOX BLUCASTLE BC-4GMCPGa LTE PT;;11;;;;;DFW1;;;;;;;;;
;RGWN00862000;BLACKBOX BLUCASTLE BCMG718 LTE 4G PT;;16;;;;;DFW1;;;;;;;;;
;RGWN00862000;BLACKBOX BLUCASTLE BCMG718 LTE 4G PT;;4;;;;;SPW1;;;;;;;;;
;RGWN00362000;BLACKBOX PLUS BLUCASTLE BC-MG818H LTE PT;;6;;;;;DFW1;;;;;;;;;
;RGWN00362000;BLACKBOX PLUS BLUCASTLE BC-MG818H LTE PT;;6;;;;;SPW1;;;;;;;;;
;22018315;CABO 2X1 I2GO 1,5M JEANS;;0;;;;;DFW1;;;;;;;;;
;22018137;CABO GEONAV PREMIUM 3X1 1,5M NYLON CINZA;;0;;;;;DFW1;;;;;;;;;
;22018067;CABO LIGHTNING EASY MOBILE 1,5M GRAFITE;;0;;;;;DFW1;;;;;;;;;
;22018067;CABO LIGHTNING EASY MOBILE 1,5M GRAFITE;;0;;;;;SPW1;;;;;;;;;
;22017716;CABO LIGHTNING PREMIUM 1,5M DOURADO/BRCO;;-1;;;;;SPW1;;;;;;;;;
;22017726;CABO LIGHTNING PREMIUM 1,5M TITANIUM/PTO;;-7;;;;;SPW1;;;;;;;;;
;22018235;CABO LIGHTNING SILICONE 12CM PRETO;;-69;;;;;SPW1;;;;;;;;;
;22018661;CABO LIGHTNING USB APPLE 1M BRANCO;;0;;;;;SPW1;;;;;;;;;
;22018065;CABO MICRO EASY MOBILE 1,5M GRAFITE;;0;;;;;DFW1;;;;;;;;;
;22018065;CABO MICRO EASY MOBILE 1,5M GRAFITE;;0;;;;;SPW1;;;;;;;;;
;22017717;CABO MICRO USB PREMIUM 1,5M DOURADO/BRCO;;-1;;;;;SPW1;;;;;;;;;
;22017727;CABO MICRO USB PREMIUM 1,5M TITANIUM/PTO;;-36;;;;;SPW1;;;;;;;;;
;22018236;CABO MICRO USB SILICONE 12CM PRETO;;-506;;;;;SPW1;;;;;;;;;
;22018243;CABO USB-C SILICONE 12CM PRETO;;-6;;;;;SPW1;;;;;;;;;
;22005580;Cabo USB Samsung;;1;;;;;DFW1;;;;;;;;;
;22018632;CAIXA DE SOM BLUETOOTH ANKER SC MINI 2 P;;0;;;;;SPW1;;;;;;;;;
;22021101;CAMISA FEM ECOVISCOSE CLOSET VIVO G;;16;;;;;SPW1;;;;;;;;;
;22021103;CAMISA FEM ECOVISCOSE CLOSET VIVO GG;;6;;;;;SPW1;;;;;;;;;
;22021100;CAMISA FEM ECOVISCOSE CLOSET VIVO M;;13;;;;;SPW1;;;;;;;;;
